Acyclic QuickFind:
999000,1.1502983570098877
1438800,2.473910093307495
1958600,4.6794593334198
2558400,4.788366794586182
3238200,4.102511167526245
3998000,5.135008335113525
Complete QuickUnionBalanced:
39800,0.03278660774230957
159600,0.3784613609313965
359400,0.3856673240661621
639200,0.7407715320587158
999000,1.7153327465057373
1438800,1.7338957786560059
1958600,2.181079626083374
2558400,4.479575157165527
3238200,5.454780578613281
3998000,7.1861252784729
Complete QuickUnionBalancedPathCompression:
39800,0.022371292114257812
159600,0.09196162223815918
359400,0.1980140209197998
639200,0.7760093212127686
999000,1.5288429260253906
1438800,2.332117795944214
1958600,3.4257285594940186
2558400,3.1344196796417236
3238200,5.633955240249634
3998000,7.841217994689941
Complete QuickUnionBalancedPathSplitting:
39800,0.06734609603881836
159600,0.27189087867736816
359400,0.6469366550445557
639200,1.9993386268615723
999000,3.0199925899505615
1438800,4.485516309738159
1958600,6.414839744567871
2558400,9.241779088973999
3238200,11.196919202804565
3998000,11.763803482055664
